City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,kalabo,-14.97,22.6814,12.97,44,0,2.73,ZM,1688508400
365,shira,54.4911,89.9531,12.14,99,100,1.14,RU,1688508401
366,valparaiso,-33.0393,-71.6273,16.13,62,0,4.12,CL,1688508242
367,suntar,62.1444,117.6319,15.21,60,100,3.43,RU,1688508401
368,karacabey,40.2152,28.4038,20.99,91,7,0.99,TR,1688508401
369,jatiroto,-7.8833,111.1167,21.51,97,63,1.55,ID,1688508401
370,menaka,15.9182,2.4022,34.73,36,98,7.17,ML,1688508402
371,susuman,62.7833,148.1667,18.32,68,84,0.96,RU,1688508402
372,porto novo,6.4965,2.6036,24.1,92,100,4.14,BJ,1688508402
373,tomatlan,19.9333,-105.25,33.47,49,32,4.75,MX,1688508403
374,labrador city,52.9463,-66.9114,26.95,34,20,2.57,CA,1688508303
375,carnarvon,-24.8667,113.6333,17.6,66,100,5.76,AU,1688508403
376,mariental,-24.6333,17.9667,15.16,19,0,4.52,NA,1688508403
377,sechelt,49.4664,-123.7694,30.29,38,71,2.34,CA,1688508404
378,brokopondo,4.75,-55.1667,25.8,87,29,4.69,SR,1688508404
379,vadso,70.0744,29.7487,9.49,93,100,7.2,NO,1688508404
380,anadyr,64.75,177.4833,8.28,87,40,9.0,RU,1688508405
381,nagqu,31.5,92.0,4.3,94,100,1.62,CN,1688508405
382,raipur,21.2333,81.6333,27.75,75,83,1.05,IN,1688508326
383,north battleford,52.7834,-108.2847,18.0,59,40,3.09,CA,1688508182
384,ust-nera,64.5667,143.2,18.81,71,99,1.4,RU,1688508405
385,orkney,-26.9802,26.6727,10.49,41,6,1.32,ZA,1688508406
386,xining,36.6167,101.7667,14.62,41,100,1.86,CN,1688508406
387,villa emilio carranza,19.9667,-96.6,30.35,68,54,4.21,MX,1688508406
388,shimoda,34.6667,138.95,23.95,88,100,2.1,JP,1688508406
389,pangody,65.85,74.4859,18.34,84,77,5.14,RU,1688508407
390,vilyuchinsk,52.9306,158.4028,17.15,79,25,0.77,RU,1688508407
391,imbituba,-28.24,-48.6703,16.92,82,0,5.97,BR,1688508407
392,wick,58.4333,-3.0833,11.03,76,75,0.51,GB,1688508407
393,yaren,-0.5472,166.916,28.52,76,94,5.11,NR,1688508407
394,kalemie,-5.9475,29.1947,20.01,63,0,1.5,CD,1688508408
395,australind,-33.2667,115.7167,10.85,71,99,8.61,AU,1688508408
396,klyuchi,52.2667,79.1667,15.6,67,12,4.13,RU,1688508408
397,fort st. john,56.2499,-120.8529,23.49,36,0,2.62,CA,1688508408
398,zakamensk,50.3741,103.2863,10.37,98,100,1.82,RU,1688508409
399,georgetown,5.4112,100.3354,27.96,92,20,1.54,MY,1688508012
400,kailua-kona,19.6406,-155.9956,29.98,74,40,5.14,US,1688508409
401,lerwick,60.1545,-1.1494,10.0,80,99,3.01,GB,1688508409
402,porto franco,-6.3383,-47.3992,29.51,38,76,1.95,BR,1688508409
403,geraldton,-28.7667,114.6,13.23,88,40,3.6,AU,1688508410
404,yamagata,38.2406,140.3633,20.72,90,36,1.08,JP,1688508306
405,kruisfontein,-34.0033,24.7314,11.05,69,99,5.39,ZA,1688508410
406,kristiansund,63.1115,7.732,12.36,76,100,3.6,NO,1688508410
407,kapa'a,22.0752,-159.319,29.18,74,40,5.66,US,1688508410
408,debesy,57.6529,53.8049,15.07,79,51,2.09,RU,1688508369
409,flying fish cove,-10.4217,105.6791,22.82,83,75,3.6,CX,1688508410
410,valle nacional,17.7833,-96.3167,33.33,51,77,2.45,MX,1688508411
411,kyshtovka,56.555,76.6271,14.07,76,41,2.37,RU,1688508411
412,saint augustine beach,29.8505,-81.2654,33.41,69,70,5.4,US,1688508411
413,arawa,-6.2132,155.5367,25.97,90,100,1.73,PG,1688508411
414,pampa del indio,-26.0647,-59.919,23.61,43,0,2.5,AR,1688508411
415,tagaw-bay,35.6994,66.0616,14.47,49,0,0.42,AF,1688508411
416,novodvinsk,64.4165,40.8122,11.79,86,76,3.74,RU,1688508334
417,vilyuysk,63.7553,121.6247,15.23,53,28,2.82,RU,1688508412
418,nicoya,10.1483,-85.452,27.44,86,95,1.27,CR,1688508349
419,haenam,34.5711,126.5989,23.08,97,100,3.94,KR,1688508412
420,patacamaya,-17.2333,-67.9167,12.86,20,0,2.24,BO,1688508412
421,tura,25.5198,90.2201,23.57,93,87,1.64,IN,1688508412
422,haiku-pauwela,20.9219,-156.3051,28.47,64,20,10.8,US,1688508412
423,cannonvale,-20.2833,148.7,20.66,92,99,0.97,AU,1688508412
424,pisco,-13.7,-76.2167,24.03,57,0,8.23,PE,1688508413
425,saudarkrokur,65.7461,-19.6394,5.25,96,100,6.09,IS,1688508133
426,mahina,-17.5065,-149.489,29.87,66,20,7.2,PF,1688508413
427,bamboo flat,11.7,92.7167,27.58,83,100,8.71,IN,1688508256
428,tionk essil,12.7856,-16.5217,27.78,79,55,4.42,SN,1688508413
429,gamay,12.3854,125.2979,26.28,88,100,2.25,PH,1688508413
430,princeville,45.7668,-61.2985,20.35,95,100,3.09,CA,1688508413
431,tralee,52.2704,-9.7026,11.22,88,58,3.65,IE,1688508414
432,nema,57.5067,50.5011,14.49,74,1,0.74,RU,1688508414
433,pontalina,-17.525,-49.4472,20.34,37,6,2.4,BR,1688508414
434,nogliki,51.8333,143.1667,9.42,95,98,6.26,RU,1688508414
435,trebnje,45.9042,15.0217,18.3,95,4,0.62,SI,1688508414
436,ostringen,49.22,8.7122,21.02,95,67,2.24,DE,1688508414
437,sao felix do xingu,-6.6447,-51.995,26.92,49,8,0.45,BR,1688508414
438,cadale,2.7603,46.3222,25.37,77,3,9.18,SO,1688508415
439,north bend,43.4065,-124.2243,30.69,72,0,9.77,US,1688508309
440,olinda,-8.0089,-34.8553,25.85,73,40,7.2,BR,1688508415
441,mount gambier,-37.8333,140.7667,6.01,98,100,3.51,AU,1688508415
442,praia da vitoria,38.7333,-27.0667,20.42,79,98,0.8,PT,1688508415
443,choiseul,48.0588,5.5668,18.84,97,77,3.01,FR,1688508415
444,nuuk,64.1835,-51.7216,8.34,87,100,0.51,GL,1688508415
445,mermoz boabab,14.7065,-17.4758,29.31,83,78,7.09,SN,1688508416
446,puerto real,36.5282,-6.1901,25.09,73,0,2.06,ES,1688508416
447,las lomitas,-24.7096,-60.593,24.69,36,0,2.49,AR,1688508416
448,raduzhny,62.0961,77.475,18.25,65,20,3.53,RU,1688508416
449,brookings,44.3114,-96.7984,23.19,78,75,2.57,US,1688508416
450,saint joseph,39.7686,-94.8466,34.58,45,0,4.12,US,1688508416
451,balykshi,47.0667,51.8667,23.0,60,0,3.0,KZ,1688508297
452,sos'va,59.1766,61.8558,17.71,75,8,2.17,RU,1688508417
453,prince george,53.9166,-122.753,27.36,38,0,1.54,CA,1688508135
454,daru,-9.0763,143.2092,26.77,84,90,3.08,PG,1688508417
455,oroqen zizhiqi,50.5667,123.7167,19.21,70,100,4.05,CN,1688508417
456,parham,17.0968,-61.7705,28.35,61,100,3.13,AG,1688508417
457,chinde,26.8418,88.0763,18.17,84,79,1.48,NP,1688508417
458,san juan,-31.5375,-68.5364,18.24,40,0,1.61,AR,1688508235
459,rzhanitsa,53.4284,33.923,15.93,77,72,2.29,RU,1688508418
460,tulagi,-9.0996,160.1476,27.83,80,100,8.94,SB,1688508418
461,rauma,61.1272,21.5113,13.02,86,100,3.45,FI,1688508418
462,kentfield,37.9521,-122.5572,29.1,70,5,1.34,US,1688508177
463,la sarre,48.8002,-79.1996,30.75,37,35,0.81,CA,1688508418
464,dawson creek,55.7666,-120.2362,21.72,44,1,2.39,CA,1688508418
465,aksaray,38.3726,34.0254,23.07,44,0,4.01,TR,1688508142
466,faya-largeau,17.9257,19.1043,34.44,10,91,3.76,TD,1688508419
467,phan rang-thap cham,11.5667,108.9833,24.78,89,100,0.87,VN,1688508419
468,la gi,10.6667,107.7833,25.27,88,93,1.92,VN,1688508419
469,necochea,-38.5473,-58.7368,13.48,92,100,5.34,AR,1688508419
470,saldanha,-33.0117,17.9442,12.65,70,1,9.84,ZA,1688508419
471,kende,11.5197,4.2603,28.97,63,100,2.18,NG,1688508419
472,slave lake,55.2834,-114.769,19.68,41,29,2.52,CA,1688508420
473,talara,-4.5772,-81.2719,26.42,69,0,9.77,PE,1688508420
474,pangkalanbuun,-2.6833,111.6167,22.94,99,32,1.02,ID,1688508420
475,kamaishi,39.2667,141.8833,19.45,89,50,1.23,JP,1688508441
476,kismayo,-0.3582,42.5454,24.64,77,53,7.19,SO,1688508442
477,peruibe,-24.32,-46.9983,16.58,84,0,2.03,BR,1688508442
478,glen innes,-29.7333,151.7333,7.78,93,96,5.52,AU,1688508442
479,dayton,39.7589,-84.1916,32.24,50,40,2.06,US,1688508260
480,i-n-salah,27.1935,2.4607,39.77,9,31,3.16,DZ,1688508442
481,bani suwayf,29.0744,31.0979,29.25,50,0,6.38,EG,1688508442
482,acarau,-2.8856,-40.12,26.52,78,27,8.08,BR,1688508366
483,turochak,52.2576,87.1224,8.99,96,16,1.15,RU,1688508443
484,zarghun shahr,32.8473,68.4457,22.33,31,2,5.36,AF,1688508443
485,ponca city,36.707,-97.0856,36.01,52,0,3.6,US,1688508443
486,zapolyarnyy,69.4154,30.8136,8.6,91,100,2.29,RU,1688508444
487,khandyga,62.6667,135.6,18.96,53,100,1.36,RU,1688508444
488,bodaybo,57.8506,114.1933,19.37,89,100,1.12,RU,1688508444
489,fort mcmurray,56.7268,-111.381,23.12,28,41,1.05,CA,1688508444
490,ulladulla,-35.35,150.4667,14.54,81,86,3.15,AU,1688508444
491,khovd,48.0056,91.6419,12.41,74,48,0.95,MN,1688508445
492,lospalos,-8.5186,127.0025,21.39,97,98,2.02,TL,1688508445
493,vicuna,-30.0319,-70.7081,11.85,46,0,1.16,CL,1688508445
494,stephenville,32.2207,-98.2023,36.0,69,0,2.57,US,1688508445
495,zeya,53.75,127.2667,23.36,60,58,0.53,RU,1688508445
496,vilhena,-12.7406,-60.1458,29.12,34,0,3.6,BR,1688508320
497,el hadjira,32.6134,5.5126,35.83,18,0,6.13,DZ,1688508446
498,yarmouth,41.7057,-70.2286,22.76,95,100,4.02,US,1688508446
499,bignay uno,13.8628,121.4894,26.81,84,100,1.06,PH,1688508447
500,glace bay,46.1969,-59.957,20.05,91,99,1.34,CA,1688508261
501,katabu,-4.9333,122.5167,23.23,96,90,1.55,ID,1688508448
502,broken hill,-31.95,141.4333,6.97,85,0,4.16,AU,1688508448
503,zimmerman,45.4433,-93.59,27.64,69,40,1.54,US,1688508375
504,tampere,61.4991,23.7871,12.68,91,100,5.81,FI,1688508204
505,gibong,11.8634,122.0394,26.49,84,100,3.12,PH,1688508449
506,pawcatuck,41.3773,-71.8337,23.42,95,100,3.6,US,1688508449
507,flin flon,54.7682,-101.865,14.91,51,75,8.75,CA,1688508449
508,gryazovets,58.88,40.2525,15.34,71,98,2.88,RU,1688508449
509,balabac,7.9868,117.0645,27.97,81,100,5.66,PH,1688508450
510,ghadamis,30.1337,9.5007,33.94,20,0,8.05,LY,1688508450
511,nueva gerona,21.8833,-82.8,31.33,61,100,3.12,CU,1688508450
512,tvoroyri,61.5556,-6.8111,9.13,75,100,6.65,FO,1688508450
513,cepu,-7.1475,111.5906,24.51,82,93,2.0,ID,1688508451
514,san vicente,-26.6167,-54.1333,13.86,78,0,1.24,AR,1688508451
515,vanimo,-2.6741,141.3028,25.92,85,98,1.86,PG,1688508451
516,tommot,58.9564,126.2925,19.7,83,100,0.9,RU,1688508451
517,hualien city,23.9769,121.6044,28.03,71,100,1.9,TW,1688508452
518,gadsden,34.0143,-86.0066,32.56,75,0,1.54,US,1688508452
519,christchurch,-43.5333,172.6333,8.04,81,0,3.09,NZ,1688508426
520,parry sound,45.3501,-80.033,26.36,53,34,2.9,CA,1688508452
521,arar,30.9753,41.0381,30.68,12,0,4.96,SA,1688508421
522,hassi messaoud,31.6804,6.0729,36.32,16,0,7.03,DZ,1688508453
523,bayanhongor,46.7167,100.1167,4.32,61,33,1.82,MN,1688508453
524,awka,6.2101,7.0741,22.43,97,98,2.26,NG,1688508453
525,pakuranga,-36.8833,174.9167,15.7,75,100,6.17,NZ,1688508453
526,sao vicente,-23.9631,-46.3919,20.55,26,0,1.96,BR,1688508453
527,menongue,-14.6585,17.691,10.34,48,0,1.41,AO,1688508454
528,katsuura,35.1333,140.3,23.38,85,27,3.03,JP,1688508454
529,pauini,-7.7136,-66.9764,28.18,63,80,1.0,BR,1688508454
530,kyzyl-mazhalyk,51.1333,90.6,13.05,60,100,1.03,RU,1688508454
531,ad dabbah,18.05,30.95,33.73,11,17,3.9,SD,1688508454
532,obo,5.3998,26.4869,19.83,98,20,0.93,CF,1688508455
533,ayr,55.4627,-4.6339,12.99,71,20,5.14,GB,1688508455
534,vernon,50.2581,-119.2691,31.63,18,10,0.45,CA,1688508455
535,pocatello,42.8713,-112.4455,28.04,26,0,4.12,US,1688508455
536,olds,51.7834,-114.102,19.91,51,25,0.51,CA,1688508345
537,naberera,-4.2,36.9333,13.21,90,37,4.29,TZ,1688508456
538,cintalapa de figueroa,16.7333,-93.7167,23.72,91,99,0.94,MX,1688508456
539,torghay,49.6339,63.4981,20.49,72,47,5.91,KZ,1688508456
540,thief river falls,48.1191,-96.1812,23.53,56,100,6.17,US,1688508417
541,bodo,67.28,14.405,12.75,92,40,6.17,NO,1688508457
542,timmins,48.4669,-81.3331,31.02,32,31,2.13,CA,1688508457
543,sorong,-0.8833,131.25,25.63,86,100,1.9,ID,1688508458
544,rochester,43.1548,-77.6156,30.88,62,40,3.09,US,1688508315
545,jinghong,21.991,100.7341,22.44,99,100,0.68,CN,1688508173
546,fada,9.5667,8.3,20.22,96,100,0.97,NG,1688508458
547,pointe aux piments,-20.0628,57.5131,22.31,69,48,8.0,MU,1688508458
548,fagaras,45.85,24.9667,16.8,82,16,1.7,RO,1688508459
549,benjamin constant,-4.3831,-70.0311,27.07,83,75,1.54,BR,1688508459
550,santa terezinha,-29.9002,-50.0904,17.47,88,0,5.59,BR,1688508459
551,tinogasta,-28.0632,-67.5649,18.61,30,14,1.94,AR,1688508459
552,namtsy,62.7161,129.6658,15.56,55,100,2.84,RU,1688508459
553,amungan,15.3652,119.9582,26.89,78,39,1.96,PH,1688508459
554,makanya,-4.3667,37.8333,16.59,88,0,1.33,TZ,1688508460
555,nobres,-14.7203,-56.3275,25.14,29,8,0.61,BR,1688508460
556,sidi slimane,34.2648,-5.926,23.92,66,3,2.45,MA,1688508460
557,honefoss,60.168,10.2565,14.84,97,98,0.51,NO,1688508460
558,noumea,-22.2763,166.4572,21.99,99,34,1.89,NC,1688508317
559,constitucion,-35.3333,-72.4167,12.51,92,100,3.11,CL,1688508460
560,la foa,-21.7108,165.8276,21.79,65,65,1.8,NC,1688508461
561,revelstoke,50.9832,-118.2023,25.12,36,93,1.82,CA,1688508461
562,accra,5.556,-0.1969,26.23,83,0,3.09,GH,1688508159
563,majie,25.0333,102.6361,17.55,85,94,0.73,CN,1688508461
564,san jose del cabo,23.0589,-109.6977,33.66,67,100,8.75,MX,1688508461
565,chateaudun,48.0833,1.3333,17.75,93,84,8.08,FR,1688508461
566,oudtshoorn,-33.5907,22.2014,10.18,76,100,0.76,ZA,1688508462
567,igrim,63.1906,64.4162,16.99,73,23,2.33,RU,1688508462
568,urengoy,65.9667,78.3667,19.03,85,62,2.84,RU,1688508462
569,qamdo,31.1667,97.2333,6.28,83,96,1.88,CN,1688508462
570,achinsk,56.2694,90.4993,12.74,83,87,0.82,RU,1688508462
571,ihsaniye,40.6909,29.8347,23.21,96,1,2.22,TR,1688508463
572,nanyuki,0.0167,37.0728,12.48,85,1,3.89,KE,1688508463
573,thames,-37.1333,175.5333,13.26,78,100,4.95,NZ,1688508463
574,salekhard,66.53,66.6019,16.0,81,0,4.38,RU,1688508463
575,mayya,61.7333,130.2811,15.62,56,100,1.14,RU,1688508463
576,santa elena de uairen,4.6167,-61.1333,22.0,84,45,2.24,VE,1688508463
577,erenhot,43.6475,111.9767,16.94,53,2,9.84,CN,1688508463
